lookback_window,forecast_date,start_price,actual_final_price,median_mc_final_price,mean_mc_final_price,p16_final,p84_final,p025_final,p975_final,in_68_band,in_95_band,abs_pct_error_final,prob_mc_final_below_actual,prob_mc_final_above_actual,mu_daily_used,sigma_daily_used,ann_mu_used,ann_vol_used,n_sims,horizon_days,step_days
90,2021-01-12,13.915848731994629,33.10542678833008,14.164937973022461,16.307210428237916,7.7880377769470215,23.912118911743164,4.719903945922852,39.73692321777344,False,True,57.21264050274768,0.933,0.067,0.001558811241445052,0.058767765755969134,0.5689661031274439,1.1227565882956052,1000,90,1
90,2021-01-13,15.93009090423584,35.456634521484375,15.345904350280762,18.425771022081374,8.786885261535645,28.101665496826172,4.866170883178711,48.2406120300293,False,True,56.719230244533904,0.922,0.078,0.001332057205499263,0.058982147224949044,0.486200880007231,1.1268523405095854,1000,90,1
90,2021-01-14,17.826250076293945,41.423709869384766,18.498847007751465,21.989296443223953,10.65324878692627,33.17355728149414,5.788196086883545,57.93621063232422,False,True,55.34237018827832,0.917,0.083,0.002191355988089078,0.06056157147436531,0.7998449356525135,1.1570271984259057,1000,90,1
90,2021-01-15,20.709726333618164,42.7531623840332,22.708426475524902,26.49641056394577,12.812189102172852,38.76948165893555,6.894575119018555,68.28357696533203,False,True,46.884802879504186,0.878,0.122,0.0028776415318600857,0.06159842083572542,1.0503391591289313,1.1768361776607323,1000,90,1
90,2021-01-16,20.21839714050293,42.10155487060547,23.314208030700684,27.576493875980375,12.468488693237305,40.68846893310547,6.963836669921875,74.47795867919922,False,True,44.623878851138976,0.851,0.149,0.0036933700124747604,0.06344409821011288,1.3480800545532876,1.2120977943872653,1000,90,1
90,2021-01-17,23.166772842407227,40.372066497802734,26.3297061920166,30.888628703594208,14.302580833435059,46.82065200805664,8.504389762878418,77.01085662841797,True,True,34.78236692825817,0.776,0.224,0.0034422284697264733,0.06351245878477174,1.2564133914501627,1.2134038213323193,1000,90,1
90,2021-01-18,22.03626251220703,39.06591033935547,26.92687225341797,32.68263680458069,14.782486915588379,50.097015380859375,8.638640403747559,86.7657699584961,True,True,31.07322466183128,0.734,0.266,0.004195641655123894,0.06495197281908745,1.5314092041202214,1.2409056983422988,1000,90,1
90,2021-01-19,20.754093170166016,35.8793830871582,26.316052436828613,31.779816212177277,14.667084693908691,48.54142379760742,8.611771583557129,84.85659790039062,True,True,26.65411115653339,0.7,0.3,0.0044573291926548264,0.0642783992825433,1.6269251553190116,1.2280370939955407,1000,90,1
90,2021-01-20,21.846776962280273,38.95063400268555,25.702548027038574,30.25881435871124,13.085665702819824,46.637508392333984,7.446049213409424,81.66854858398438,True,True,34.012504070494856,0.756,0.244,0.003626504638707516,0.06410184771863416,1.3236741931282434,1.224664081103133,1000,90,1
90,2021-01-21,18.424272537231445,36.43635940551758,20.588065147399902,24.48143195962906,11.097984313964844,37.195716857910156,6.374409198760986,66.01421356201172,True,True,43.4958226252367,0.829,0.171,0.0033567500160169013,0.06351527002481216,1.2252137558461689,1.2134575299978787,1000,90,1
90,2021-01-22,21.629497528076172,35.23340606689453,21.584342002868652,26.90618282842636,11.638442039489746,42.36177062988281,6.273231029510498,78.63495635986328,True,True,38.738985490394015,0.764,0.236,0.0023066944417723554,0.06618561845835465,0.8419434712469097,1.2644744651873903,1000,90,1
90,2021-01-23,24.761531829833984,35.05847930908203,26.517891883850098,32.47152233099938,14.067253112792969,50.42210388183594,6.9782304763793945,86.3710708618164,True,True,24.36097512940175,0.66,0.34,0.002944305429912777,0.06806358118357539,1.0746714819181638,1.300352892675524,1000,90,1
90,2021-01-24,24.701858520507812,31.125198364257812,29.01929759979248,35.09686052250862,14.943535804748535,53.632320404052734,7.434176921844482,98.19120788574219,True,True,6.7659031111063195,0.541,0.459,0.003950747703101671,0.06918356603665836,1.4420229116321097,1.3217501732495682,1000,90,1
90,2021-01-25,23.54012107849121,31.540620803833008,26.347890853881836,32.1792992310524,13.21437931060791,50.35441970825195,7.5113677978515625,91.83270263671875,True,True,16.46362632570669,0.611,0.389,0.0041289101122204365,0.06904526680887195,1.5070521909604593,1.319107970212649,1000,90,1
90,2021-01-26,23.025863647460938,35.135986328125,25.802674293518066,31.257482878446577,13.594675064086914,47.01422882080078,7.275640487670898,92.34700012207031,True,True,26.56339841280043,0.698,0.302,0.0037554568567163,0.06929037059068578,1.3707417527014494,1.3237906713891812,1000,90,1
90,2021-01-27,21.07044792175293,36.808067321777344,24.89022922515869,29.815181526184084,12.735926628112793,46.460784912109375,6.909611701965332,82.43522644042969,True,True,32.37833160984117,0.735,0.265,0.003875574160247497,0.0691481262343071,1.4145845684903364,1.3210730967763364,1000,90,1
90,2021-01-28,23.110902786254883,36.2208366394043,24.348064422607422,31.500872059822083,12.920774459838867,47.49208068847656,6.879880428314209,102.34674835205078,True,True,32.7788458753617,0.715,0.285,0.0034786579850011085,0.06984555154730306,1.2697101645254045,1.3343973886723712,1000,90,1
90,2021-01-29,22.7734432220459,36.44501876831055,26.29474639892578,33.113706211805344,13.683330535888672,51.5721435546875,7.121368408203125,96.26246643066406,True,True,27.850918211655774,0.679,0.321,0.004074940810288627,0.07038243351253201,1.4873533957553489,1.344654504215966,1000,90,1
90,2021-01-30,23.59402847290039,38.12850570678711,26.738526344299316,33.246949172973636,12.979700088500977,50.759403228759766,7.180388450622559,97.68706512451172,True,True,29.872608829934567,0.717,0.283,0.003932346955752489,0.07042291846316169,1.4353066388496585,1.345427968111719,1000,90,1
90,2021-01-31,22.598434448242188,41.11626052856445,25.54973793029785,30.807753015041353,12.7888822555542,47.17645263671875,6.744459629058838,93.65718841552734,True,True,37.859772260787594,0.782,0.218,0.003974813813978477,0.07045177981057932,1.4508070421021442,1.3459793633799138,1000,90,1
90,2021-02-01,22.839641571044922,39.50485610961914,27.611361503601074,33.529548422575,14.020039558410645,52.290550231933594,6.837077617645264,93.85842895507812,True,True,30.10641165991259,0.72,0.28,0.004103103926593745,0.07022034872988014,1.4976329332067169,1.3415578787914006,1000,90,1
90,2021-02-02,23.713613510131836,42.05980682373047,27.667638778686523,34.827376770019534,14.383034706115723,53.683746337890625,8.000272750854492,108.60254669189453,True,True,34.21834081492684,0.743,0.257,0.004377458198190891,0.0700418916737092,1.5977722423396752,1.3381484615204469,1000,90,1
90,2021-02-03,25.073034286499023,45.68613815307617,29.56325054168701,36.60087918686867,15.465469360351562,56.06609344482422,7.417137622833252,108.939208984375,True,True,35.29054602375833,0.747,0.253,0.004540490260141873,0.07010758228920502,1.6572789449517835,1.3394034789673137,1000,90,1
90,2021-02-04,24.49896240234375,49.42929458618164,31.01761245727539,38.4662942905426,15.143670082092285,58.776371002197266,7.641294002532959,113.13595581054688,True,True,37.24852293168956,0.755,0.245,0.0045819237474440545,0.07015883168839411,1.67240216781708,1.3403825973640326,1000,90,1
90,2021-02-05,26.363325119018555,47.127403259277344,29.303009033203125,37.29972404527664,14.398385047912598,58.02411651611328,8.507417678833008,113.36585235595703,True,True,37.821719410278284,0.769,0.231,0.00391073839045225,0.069600309394937,1.4274195125150713,1.3297120439301504,1000,90,1
90,2021-02-06,25.04932975769043,49.31119918823242,30.63646697998047,37.8063333158493,15.652644157409668,58.83512496948242,7.588184833526611,114.01130676269531,True,True,37.8711783847846,0.764,0.236,0.004486144316909358,0.0698199969937566,1.6374426756719158,1.3339091696123788,1000,90,1
90,2021-02-07,24.79012107849121,48.60890579223633,27.224157333374023,35.402396376371385,14.107372283935547,55.568660736083984,7.327317714691162,110.63578796386719,True,True,43.99347837670893,0.793,0.207,0.0037928492279993287,0.06975990815536845,1.384389968219755,1.3327611739668836,1000,90,1
90,2021-02-08,25.45610237121582,52.19869613647461,27.816551208496094,34.968610201597215,14.750097274780273,52.84514617919922,7.489151477813721,104.3629379272461,True,True,46.71025663980356,0.834,0.166,0.0037947732066417154,0.06975889504087925,1.3850922204242262,1.3327418184417448,1000,90,1
90,2021-02-09,27.594215393066406,46.46869659423828,30.410045623779297,39.28136429834366,15.715912818908691,63.50360870361328,8.398770332336426,113.77310943603516,True,True,34.55799742067678,0.716,0.284,0.003731887791775697,0.0697139510705351,1.3621390439981294,1.3318831650939624,1000,90,1
90,2021-02-10,26.859596252441406,48.754764556884766,33.24709701538086,41.81160659432411,17.018272399902344,67.65846252441406,8.823532104492188,123.05532836914062,True,True,31.80749139586202,0.712,0.288,0.0042642903176139755,0.07009500535166738,1.5564659659291011,1.339163196913039,1000,90,1
90,2021-02-11,27.874238967895508,41.03371047973633,32.39879608154297,41.36438711094856,16.806543350219727,62.857662200927734,8.636322975158691,122.2622299194336,True,True,21.043464744572727,0.625,0.375,0.004283642514795961,0.07007419016611173,1.5635295179005257,1.3387655233513753,1000,90,1
90,2021-02-12,30.64073944091797,43.0898323059082,36.3951473236084,44.48896922969818,19.157686233520508,67.7176742553711,10.143064498901367,129.05397033691406,True,True,15.536577016062958,0.602,0.398,0.004285600110986589,0.07007579103474235,1.564244040510105,1.3387961079036192,1000,90,1
90,2021-02-13,34.10197830200195,46.54690170288086,42.11418914794922,51.72680156612396,22.66181755065918,78.86226654052734,11.695837020874023,139.92149353027344,True,True,9.523109794131134,0.565,0.435,0.004947021889607713,0.07056784916313065,1.8056629897068153,1.3481968652467935,1000,90,1
90,2021-02-14,33.290321350097656,41.498313903808594,45.52413368225098,54.92949834489822,23.214569091796875,83.10685729980469,11.511319160461426,153.85653686523438,True,True,9.701164697375585,0.447,0.553,0.005746382529048528,0.07112439915598028,2.0974296231027125,1.3588297379304777,1000,90,1
90,2021-02-15,32.575897216796875,40.73714828491211,39.94323539733887,50.96352638292313,20.440279006958008,78.4593505859375,10.809934616088867,150.71392822265625,True,True,1.9488671176015604,0.513,0.487,0.005401672925442509,0.0711656821072644,1.9716106177865158,1.3596184476073268,1000,90,1
90,2021-02-16,31.973480224609375,37.19443893432617,38.871063232421875,50.925480221509936,19.957172393798828,79.40755462646484,11.13442325592041,165.81912231445312,True,True,4.507728429661495,0.473,0.527,0.004999857203758847,0.07111921505584709,1.8249478793719793,1.358730695836499,1000,90,1
90,2021-02-17,32.256797790527344,42.54531478881836,38.95597267150879,48.166843845129016,19.885658264160156,76.49093627929688,9.79223918914795,140.84869384765625,True,True,8.4365155954914,0.559,0.441,0.004751956568642926,0.07116225202792711,1.734464147554668,1.3595529160336015,1000,90,1
90,2021-02-18,32.44149398803711,26.70195960998535,40.232255935668945,49.99529473257065,20.163373947143555,76.02689361572266,10.04659366607666,163.0292510986328,True,True,50.67154816841182,0.27,0.73,0.004789173903921771,0.07115794827762362,1.7480484749314462,1.359470692999503,1000,90,1
90,2021-02-19,34.7152099609375,30.78122901916504,43.437896728515625,52.49714513540268,21.742616653442383,81.50706481933594,11.02573013305664,160.5098114013672,True,True,41.11813632090608,0.321,0.679,0.004637808932971231,0.07111532135193856,1.6928002605344992,1.3586563067277768,1000,90,1
90,2021-02-20,34.10981750488281,25.577577590942383,42.25698661804199,51.07980781269073,22.100955963134766,79.01734161376953,11.172774314880371,147.13516235351562,True,True,65.21105827084335,0.228,0.772,0.004531532943712376,0.07090908948914298,1.6540095244550173,1.3547162525213314,1000,90,1
90,2021-02-21,34.152740478515625,23.292158126831055,42.31522560119629,53.57490373516083,22.94460678100586,79.04342651367188,11.877022743225098,160.9199981689453,True,True,81.67155387998115,0.169,0.831,0.004773614810596432,0.07057213379636543,1.7423694058676975,1.3482787230498068,1000,90,1
90,2021-02-22,31.530805587768555,20.008373260498047,37.902273178100586,46.99039530611038,19.270904541015625,74.71205139160156,9.898484230041504,146.85313415527344,True,True,89.43205769221603,0.177,0.823,0.004471652286110022,0.07040588242222535,1.6321530844301582,1.3451024950066297,1000,90,1
90,2021-02-23,25.800342559814453,26.362958908081055,30.191762924194336,37.6251708612442,15.219761848449707,59.45885467529297,7.661844730377197,109.46068572998047,True,True,14.523422918736317,0.417,0.583,0.0039020573989491164,0.07100850523384855,1.4242509506164274,1.3566155876570585,1000,90,1
90,2021-02-24,28.086719512939453,27.629838943481445,30.86917495727539,38.94211983370781,15.913134574890137,58.49717330932617,7.758354663848877,125.11398315429688,True,True,11.724049569815476,0.432,0.568,0.0032936758916297204,0.07361227257726816,1.202191700444848,1.4063604929058406,1000,90,1
90,2021-02-25,24.668046951293945,33.9848747253418,29.938715934753418,36.675692113399506,14.653882026672363,57.66188049316406,7.505146503448486,110.0012435913086,True,True,11.905763441202987,0.577,0.423,0.004464206968875686,0.0726998164942451,1.6294355436396255,1.3889280439167369,1000,90,1
90,2021-02-26,25.187313079833984,31.514713287353516,27.031847953796387,34.472138627290725,14.17437744140625,52.80925369262695,7.5155463218688965,105.21316528320312,True,True,14.224674337608679,0.584,0.416,0.003780887146057848,0.07414043198157516,1.3800238083111145,1.4164509641570084,1000,90,1
90,2021-02-27,26.235097885131836,27.951692581176758,28.69760799407959,35.706710819244385,14.109368324279785,56.232975006103516,6.793664455413818,109.97635650634766,True,True,2.6685876382496643,0.485,0.515,0.0036410139655290662,0.07404116647989582,1.3289700974181091,1.4145544994102672,1000,90,1
90,2021-02-28,24.663532257080078,25.398639678955078,26.97666358947754,34.85801331090927,12.966049194335938,56.632999420166016,7.266827583312988,105.5087661743164,True,True,6.213025305563846,0.473,0.527,0.003743702785907854,0.07410882295040093,1.3664515168563667,1.4158470744643514,1000,90,1
90,2021-03-01,27.6070613861084,26.86960220336914,27.78972339630127,36.35701715564728,14.018072128295898,58.244625091552734,6.998968601226807,115.9261245727539,True,True,3.424394548039711,0.482,0.518,0.0030571100097545956,0.07423575202818884,1.1158451535604275,1.418272051090559,1000,90,1
90,2021-03-02,28.51118278503418,32.088584899902344,31.252870559692383,40.607769233703614,15.650489807128906,66.1789321899414,8.234895706176758,127.02364349365234,True,True,2.6043976162143045,0.51,0.49,0.004019989774144916,0.07473275921090075,1.4672962675628944,1.4277673599838252,1000,90,1
90,2021-03-03,29.990028381347656,30.699012756347656,33.32722282409668,43.7826322466135,17.726547241210938,67.67768859863281,8.352571487426758,135.35231018066406,True,True,8.561220155868332,0.443,0.557,0.003956343971970599,0.0746811088243929,1.4440655497692685,1.426780580735138,1000,90,1
90,2021-03-04,27.718738555908203,30.656301498413086,31.638202667236328,41.125161407470706,15.004283905029297,63.61516189575195,7.721926689147949,128.53366088867188,True,True,3.202934211989228,0.484,0.516,0.004242304931824484,0.07480981098916872,1.5484413001159365,1.4292394321406856,1000,90,1
90,2021-03-05,27.87541389465332,32.19055938720703,31.56898593902588,40.73700400161743,15.096719741821289,65.22259521484375,7.333657741546631,126.6502456665039,True,True,1.9309184432134252,0.515,0.485,0.004318134868874993,0.07461656672868962,1.5761192271393725,1.425547505728098,1000,90,1
90,2021-03-06,28.165103912353516,28.87575340270996,31.521503448486328,40.565753618001935,15.35838794708252,61.84779357910156,7.633577823638916,126.15206909179688,True,True,9.162531653730177,0.453,0.547,0.004164294159623927,0.07457068595187322,1.5199673682627333,1.4246709547177934,1000,90,1
90,2021-03-07,28.5482120513916,27.12679672241211,32.05056953430176,41.43584537601471,15.860515594482422,64.91455078125,8.544440269470215,125.5700912475586,True,True,18.15095553770871,0.395,0.605,0.004088652207165148,0.07455243844297817,1.492358055615279,1.4243223365498512,1000,90,1
90,2021-03-08,31.69816017150879,27.551576614379883,35.094072341918945,45.55725041055679,17.936769485473633,72.69171905517578,9.199938774108887,137.40565490722656,True,True,27.375913302915798,0.365,0.635,0.004335763472663916,0.07443735550336006,1.5825536675223293,1.4221236800755996,1000,90,1
90,2021-03-09,31.499252319335938,24.527210235595703,41.59317398071289,51.91694194507599,21.100357055664062,80.96643829345703,11.332287788391113,154.9921875,True,True,69.57971812199742,0.229,0.771,0.0053293461447442856,0.0745877530234153,1.9452113428316642,1.424997020661773,1000,90,1
90,2021-03-10,29.94671630859375,24.174898147583008,36.983591079711914,46.198863037109376,17.554656982421875,74.46402740478516,7.987803936004639,134.2045135498047,True,True,52.983441145995116,0.288,0.712,0.005075669261038691,0.07454556829969944,1.8526192802791224,1.4241910826468058,1000,90,1
90,2021-03-11,30.07517433166504,25.5693416595459,37.638742446899414,49.22380660939216,19.326427459716797,79.73677825927734,9.992238998413086,146.20602416992188,True,True,47.202626286029535,0.276,0.724,0.005116764078011556,0.07447369300711293,1.8676188884742178,1.4228179071100282,1000,90,1
90,2021-03-12,28.461523056030273,23.100679397583008,35.92116737365723,46.15307280540466,17.72252082824707,70.80929565429688,9.258000373840332,161.56851196289062,True,True,55.4983156790428,0.268,0.732,0.005264037843863647,0.07439624228866999,1.9213738130102314,1.4213382132118269,1000,90,1
90,2021-03-13,29.779226303100586,21.478967666625977,34.049800872802734,44.51980708241463,17.768815994262695,71.11737060546875,9.549388885498047,137.29244995117188,True,True,58.5262448423409,0.236,0.764,0.004702038131926411,0.07461794848338268,1.7162439181531401,1.4255739041144426,1000,90,1
90,2021-03-14,28.789424896240234,21.686546325683594,34.562007904052734,43.150383976697924,16.87506103515625,68.9673080444336,7.475341796875,129.70053100585938,True,True,59.370733287856915,0.255,0.745,0.004633191521119938,0.07453931133894935,1.6911149052087775,1.4240715435795213,1000,90,1
90,2021-03-15,27.491762161254883,23.337600708007812,31.31320285797119,40.018712665557864,15.082469940185547,61.73992156982422,7.8424201011657715,135.73220825195312,True,True,34.17490190937544,0.339,0.661,0.00449118171657542,0.07465537948243693,1.6392813265500283,1.4262890223472704,1000,90,1
90,2021-03-16,27.91741943359375,23.860898971557617,31.94406223297119,40.84026982212067,15.093902587890625,62.48678207397461,7.6399245262146,127.45829010009766,True,True,33.87618912032095,0.349,0.651,0.004288076171469274,0.0748566101692669,1.5651478025862848,1.4301335292210517,1000,90,1
90,2021-03-17,31.0097599029541,26.084226608276367,34.60595512390137,44.93953506493568,17.075679779052734,70.3568115234375,8.819185256958008,149.80648803710938,True,True,32.67004478837454,0.339,0.661,0.00405661625545879,0.07468223794793528,1.4806649332424584,1.4268021526101258,1000,90,1
90,2021-03-18,29.504812240600586,23.015077590942383,34.76810646057129,45.576356565475464,17.684768676757812,67.7074203491211,9.331489562988281,139.99098205566406,True,True,51.06664890955801,0.243,0.757,0.004633610545294978,0.07537330829701835,1.6912678490326671,1.4400050330910799,1000,90,1
90,2021-03-19,29.909875869750977,23.35679054260254,33.901329040527344,42.73802024698257,16.241064071655273,66.45542907714844,8.436956405639648,119.81676483154297,True,True,45.14549410669964,0.289,0.711,0.0043390827967910986,0.07562746503522971,1.583765220828751,1.4448606907567372,1000,90,1
90,2021-03-20,29.676925659179688,21.211151123046875,34.01738166809082,43.016675041913985,17.199291229248047,68.80465698242188,7.720855712890625,120.40479278564453,True,True,60.374990827958406,0.247,0.753,0.004422655438690496,0.07562154682163424,1.6142692351220311,1.4447476234447545,1000,90,1
90,2021-03-21,29.272838592529297,20.423982620239258,32.5539665222168,42.52015611958504,16.444515228271484,65.65955352783203,8.322174072265625,129.7470245361328,True,True,59.39088437118658,0.242,0.758,0.004555803524176282,0.07551898930415438,1.662868286324343,1.4427882648244539,1000,90,1
90,2021-03-22,27.398113250732422,21.735416412353516,33.84891891479492,42.25465428853035,15.990166664123535,64.90789794921875,7.959671974182129,136.65280151367188,True,True,55.73163298383641,0.279,0.721,0.004798068785696959,0.0752273212787654,1.75129510677939,1.4372159550235257,1000,90,1
90,2021-03-23,26.915058135986328,17.424097061157227,29.980467796325684,38.590691156625745,15.3574800491333,59.912010192871094,8.34935188293457,116.81307983398438,True,True,72.06325062984081,0.218,0.782,0.0042305726891160396,0.07559472733126152,1.5441590315273543,1.4442352378006287,1000,90,1
90,2021-03-24,25.053884506225586,16.80649185180664,30.920482635498047,38.84063862895965,15.208990097045898,60.1212272644043,8.384729385375977,117.7159194946289,True,True,83.97939860467787,0.195,0.805,0.005056914982076291,0.07331764408925065,1.8457739684578462,1.40073162354581,1000,90,1
90,2021-03-25,25.696287155151367,18.387203216552734,29.529380798339844,37.82910738301277,15.006722450256348,58.90437316894531,8.540468215942383,113.02667236328125,True,True,60.597457104061235,0.255,0.745,0.004289678249099052,0.07357017124708735,1.565732560921154,1.405556148122124,1000,90,1
90,2021-03-26,27.401567459106445,19.037357330322266,32.30591011047363,40.937447370290755,16.133838653564453,63.61166763305664,7.784887790679932,121.67484283447266,True,True,69.6974509115166,0.22,0.78,0.004444156172547895,0.07358155471725364,1.6221170029799816,1.405773629014284,1000,90,1
90,2021-03-27,26.87954330444336,16.930967330932617,33.3740119934082,43.204105904579166,16.36578941345215,67.88958740234375,8.389754295349121,133.46141052246094,True,True,97.11816425535471,0.171,0.829,0.005088351684419766,0.07352387288754725,1.8572483648132148,1.4046716192050848,1000,90,1
90,2021-03-28,26.69699478149414,16.95522117614746,31.044757843017578,39.65830286478996,17.299861907958984,60.21432113647461,7.893218040466309,124.1061019897461,False,True,83.0985129624332,0.156,0.844,0.004420599173962421,0.07294567730749824,1.6135186984962835,1.3936252081586091,1000,90,1
90,2021-03-29,28.052568435668945,18.344139099121094,31.01796054840088,39.96043577432633,15.964045524597168,64.30619812011719,8.074034690856934,119.24964141845703,True,True,69.08921362184293,0.213,0.787,0.004158912669796493,0.07288646512411634,1.51800312447572,1.3924939609834919,1000,90,1
90,2021-03-30,27.904048919677734,18.773988723754883,33.25411033630371,41.215311412334444,17.505582809448242,64.02717590332031,8.210171699523926,126.48528289794922,True,True,77.12863699671348,0.187,0.813,0.0048246150501621825,0.07252782386664228,1.7609844933091967,1.3856421293801657,1000,90,1
90,2021-03-31,29.351137161254883,19.460010528564453,35.33017539978027,45.326079067230225,18.36871337890625,71.85900115966797,9.27656078338623,133.32684326171875,True,True,81.55270444443354,0.185,0.815,0.005044921755771191,0.07231245269706199,1.841396440856485,1.3815274689627643,1000,90,1
90,2021-04-01,30.233219146728516,19.497236251831055,38.44253158569336,48.67614586853981,19.75354766845703,78.59659576416016,9.888161659240723,134.66372680664062,False,True,97.16913253324857,0.154,0.846,0.0053174399823081725,0.07243179357898975,1.940865593542483,1.3838074733106207,1000,90,1
90,2021-04-02,32.53324890136719,18.273292541503906,40.4674015045166,51.53519541931152,20.402536392211914,80.17925262451172,9.625661849975586,152.0504150390625,False,True,121.4565405364331,0.122,0.878,0.005192843756813517,0.07232625554720475,1.8953879712369337,1.381791172044474,1000,90,1
90,2021-04-03,29.534889221191406,18.28356170654297,37.540658950805664,47.5938232755661,17.908937454223633,76.77363586425781,9.538177490234375,136.96499633789062,True,True,105.32464928521743,0.167,0.833,0.005439874855285528,0.07260517726815943,1.9855543221792178,1.3871199640411105,1000,90,1
90,2021-04-04,30.9572811126709,18.538818359375,36.2576789855957,45.15480827713013,17.573375701904297,67.14813232421875,10.42895221710205,132.3410186767578,True,True,95.57707661157568,0.179,0.821,0.004287889503290037,0.07269303122613477,1.5650796687008635,1.3887984115515069,1000,90,1
90,2021-04-05,32.39665603637695,19.26283836364746,38.22869110107422,49.14875889468193,19.369327545166016,73.53833770751953,9.876734733581543,153.9921417236328,False,True,98.45824576516631,0.157,0.843,0.004581491206082941,0.0727888874797615,1.6722442902202734,1.3906297427056578,1000,90,1
90,2021-04-06,34.79787826538086,18.37158966064453,40.20236015319824,54.62701202106476,20.187759399414062,87.63773345947266,11.195456504821777,165.07925415039062,False,True,118.82896850956458,0.136,0.864,0.004450893281425793,0.07261388733677376,1.6245760477204145,1.3872863696683357,1000,90,1
90,2021-04-07,31.17518424987793,20.08046531677246,35.49693298339844,43.574344474315645,18.598447799682617,67.74563598632812,9.712282180786133,121.94843292236328,True,True,76.77345830103437,0.193,0.807,0.003929176670866517,0.07099635515624542,1.4341494848662788,1.356383460750382,1000,90,1
90,2021-04-08,32.74489974975586,19.764127731323242,35.96253967285156,44.34277426099777,17.703105926513672,66.99940490722656,9.15482234954834,133.38771057128906,True,True,81.95864832352918,0.196,0.804,0.0036946540279972945,0.07163782982776676,1.3485487202190125,1.368638817141946,1000,90,1
90,2021-04-09,31.63246726989746,18.42205047607422,37.834957122802734,47.76697537088394,18.173105239868164,74.67316436767578,8.26419734954834,146.6637420654297,True,True,105.3786421437786,0.165,0.835,0.00423151917411634,0.07152984438664967,1.544504498552464,1.3665757581861626,1000,90,1
90,2021-04-10,31.899261474609375,18.63038444519043,34.40654373168945,42.09059484744072,17.441730499267578,63.255859375,8.663495063781738,125.21510314941406,True,True,84.67973021658044,0.18,0.82,0.003254768489614237,0.07025195950434802,1.1879904987091965,1.342161801789636,1000,90,1
90,2021-04-11,33.91918182373047,18.207788467407227,37.747703552246094,46.84806542849541,19.810016632080078,74.91072845458984,9.959734916687012,130.80865478515625,False,True,107.31624612080819,0.132,0.868,0.003748044813947112,0.06963866209037968,1.3680363570906957,1.3304447711477543,1000,90,1
90,2021-04-12,33.10542678833008,18.363967895507812,40.19353485107422,50.05056947517395,21.143939971923828,80.1188735961914,10.526630401611328,141.88204956054688,False,True,118.87173338451733,0.127,0.873,0.004699518262274685,0.06872961622001783,1.71532416573026,1.3130774741800624,1000,90,1
